Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
103	150	0	1.43699067	101463.843	101463.858	101463.843	101463.886	0.0428385035	7.59890309	0	100	867.044	0	0	3
104	151	0	1.45094204	101463.842	101463.857	101463.842	101463.882	0.0405328221	7.59890309	0	100	868.423	0	0	3
105	153	0	1.4648934	101463.842	101463.855	101463.842	101463.88	0.0381667277	7.59890309	0	100	870.019	0	0	3
106	154	0	1.47884477	101463.841	101463.854	101463.841	101463.877	0.0357867368	7.59890309	0	100	871.596	0	0	3
107	155	0	1.49279614	101463.841	101463.853	101463.841	101463.875	0.0337487759	7.59890309	0	100	873.227	0	0	3
108	157	0	1.5067475	101463.841	101463.852	101463.841	101463.873	0.0319367878	7.59890309	0	100	874.642	0	0	3
109	158	0	1.52069887	101463.84	101463.851	101463.84	101463.87	0.0299112332	7.59890309	0	100	876.209	0	0	3
110	160	0	1.53465023	101463.84	101463.851	101463.84	101463.869	0.0285959212	7.59890309	0	100	877.657	0	0	3
111	161	0	1.5486016	101463.84	101463.85	101463.84	101463.867	0.0267170332	7.59890309	0	100	879.22	0	0	3
112	162	0	1.56255296	101463.84	101463.849	101463.84	101463.865	0.0248551072	7.59890309	0	100	880.674	0	0	3
113	164	0	1.57650433	101463.84	101463.848	101463.84	101463.863	0.0230029406	7.59890309	0	100	882.201	0	0	3
114	165	0	1.5904557	101463.84	101463.848	101463.84	101463.861	0.021606097	7.59890309	0	100	883.66	0	0	3
115	166	0	1.60440706	101463.84	101463.847	101463.84	101463.86	0.0201046181	7.59890309	0	100	885.205	0	0	3
116	168	0	1.61835843	101463.839	101463.847	101463.839	101463.859	0.0194309285	7.59890309	0	100	886.665	0	0	3
117	169	0	1.63230979	101463.84	101463.846	101463.839	101463.858	0.018207895	7.59890309	0	100	888.187	0	0	3
118	170	0	1.64626116	101463.84	101463.846	101463.839	101463.857	0.0174229712	7.59890309	0	100	889.643	0	0	3
119	172	0	1.66021252	101463.84	101463.845	101463.839	101463.856	0.0162789176	7.59890309	0	100	891.035	0	0	3
120	173	0	1.67416389	101463.84	101463.845	101463.839	101463.855	0.0158413302	7.59890309	0	100	892.62	0	0	3
121	174	0	1.68811526	101463.84	101463.844	101463.839	101463.854	0.0147793403	7.59890309	0	100	893.902	0	0	3
122	176	0	1.70206662	101463.839	101463.844	101463.839	101463.854	0.0148310376	7.59890309	0	100	895.13	0	0	3
123	177	0	1.71601799	101463.839	101463.843	101463.839	101463.853	0.0138172084	7.59890309	0	100	896.408	0	0	3
124	178	0	1.72996935	101463.839	101463.843	101463.839	101463.852	0.0135527589	7.59890309	0	100	897.623	0	0	3
125	180	0	1.74392072	101463.839	101463.843	101463.839	101463.851	0.0124545963	7.59890309	0	100	899.041	0	0	3
126	181	0	1.75787208	101463.839	101463.842	101463.839	101463.851	0.0120821446	7.59890309	0	100	900.279	0	0	3
127	183	0	1.77182345	101463.839	101463.842	101463.839	101463.85	0.0110296561	7.59890309	0	100	901.707	0	0	3
128	184	0	1.78577482	101463.839	101463.842	101463.839	101463.849	0.0107262607	7.59890309	0	100	902.944	0	0	3
129	185	0	1.79972618	101463.838	101463.841	101463.838	101463.848	0.00977553098	7.59890309	0	100	904.342	0	0	3
130	187	0	1.81367755	101463.838	101463.841	101463.838	101463.848	0.00960862258	7.59890309	0	100	905.599	0	0	3
131	188	0	1.82762891	101463.838	101463.841	101463.838	101463.847	0.00877411742	7.59890309	0	100	907	0	0	3
132	189	0	1.84158028	101463.838	101463.841	101463.838	101463.846	0.00875244728	7.59890309	0	100	908.418	0	0	3
133	191	0	1.85553164	101463.838	101463.84	101463.838	101463.845	0.00770535534	7.59890309	0	100	909.652	0	0	3
134	192	0	1.86948301	101463.837	101463.84	101463.837	101463.845	0.00778776914	7.59890309	0	100	911.064	0	0	3
135	193	0	1.88343438	101463.837	101463.84	101463.837	101463.844	0.00697754778	7.59890309	0	100	912.333	0	0	3
136	195	0	1.89738574	101463.837	101463.84	101463.837	101463.844	0.00687066067	7.59890309	0	100	913.412	0	0	3
137	196	0	1.91133711	101463.837	101463.839	101463.837	101463.843	0.00614352012	7.59890309	0	100	914.503	0	0	3
