Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
77	256	0	0.862647414	101806.482	101935.428	101806.482	102079.364	272.881568	0	0	0	817.767	0	0	3
78	259	0	0.873850627	101800.844	101929.239	101800.844	102066.315	265.470341	0	0	0	812.364	0	0	3
79	262	0	0.88505384	101794.858	101923.206	101794.858	102054.631	259.772757	0	0	0	806.515	0	0	3
80	265	0	0.896257053	101789.414	101917.313	101789.414	102045.557	256.1436	0	0	0	801.423	0	0	3
81	268	0	0.907460266	101783.272	101911.484	101783.272	102037.049	253.776486	0	0	0	795.614	0	0	3
82	271	0	0.918663479	101778.189	101905.732	101778.189	102029.731	251.541907	0	0	0	790.788	0	0	3
83	274	0	0.929866693	101772.395	101900.013	101772.395	102022.475	250.080223	0	0	0	785.163	0	0	3
84	277	0	0.941069906	101766.924	101894.334	101766.924	102015.761	248.837187	0	0	0	779.868	0	0	3
85	280	0	0.952273119	101761.346	101888.681	101761.346	102011.092	249.745906	0	0	0	774.333	0	0	3
86	283	0	0.963476332	101756.293	101883.018	101756.293	102006.216	249.9229	0	0	0	769.486	0	0	3
87	286	0	0.974679545	101751.411	101877.356	101751.411	102001.725	250.313445	0	0	0	764.792	0	0	3
88	289	0	0.985882758	101745.952	101871.672	101745.952	101996.907	250.954989	0	0	0	759.718	0	0	3
89	292	0	0.997085972	101740.716	101865.979	101740.716	101991.844	251.127743	0	0	0	754.808	0	0	3
90	294	0	1.00828918	101734.734	101860.266	101734.734	101987.01	252.275202	51.1654885	0	20.2	748.977	0	0	3
91	297	0	1.0194924	101729.372	101854.54	101729.372	101981.924	252.551787	51.3263516	0	20.3	743.414	0	0	3
92	300	0	1.03069561	101723.408	101848.795	101723.408	101976.841	253.433116	51.4158151	0	20.2	738.089	0	0	3
93	303	0	1.04189882	101718.155	101843.047	101718.155	101971.341	253.186285	51.4981677	0	20.3	733.129	0	0	3
94	306	0	1.05310204	101712.999	101837.306	101712.999	101965.773	252.773669	51.1654885	0	20.2	727.789	0	0	3
95	309	0	1.06430525	101713.608	101831.702	101712.999	101959.97	246.970525	51.1654885	0	20.7	728.407	0	0	3
96	312	0	1.07550846	101713.317	101826.221	101712.999	101954.063	241.063787	51.1654885	0	21.2	728.346	0	0	3
97	315	0	1.08671168	101714.334	101820.894	101712.999	101947.919	234.919279	51.1654885	0	21.7	729.548	0	0	3
98	318	0	1.09791489	101713.692	101815.689	101712.999	101942.265	229.26615	51.1654885	0	22.3	728.977	0	0	3
99	321	0	1.1091181	101713.868	101810.613	101712.999	101936.196	223.196281	51.1654885	0	22.9	729.116	0	0	3
100	324	0	1.12032132	101711.695	101805.624	101711.695	101930.534	218.839135	51.1654885	0	23.3	727.154	0	0	3
101	327	0	1.13152453	101712.85	101800.787	101711.695	101924.323	212.627497	51.1654885	0	24	728.396	0	0	3
102	330	0	1.14272774	101713.699	101796.106	101711.695	101919.055	207.359911	51.1654885	0	24.6	729.352	0	0	3
103	333	0	1.15393096	101712.397	101791.514	101711.695	101912.967	201.271369	51.1654885	0	25.4	728.034	0	0	3
104	336	0	1.16513417	101712.782	101787.065	101711.695	101907.582	195.887112	51.1654885	0	26.1	728.631	0	0	3
105	339	0	1.17633738	101714.223	101782.769	101711.695	101901.519	189.823251	51.1654885	0	26.9	730.175	0	0	3
106	342	0	1.1875406	101711.855	101778.554	101711.695	101896.188	184.492958	51.1654885	0	27.7	728.001	0	0	3
107	345	0	1.19874381	101712.899	101774.481	101711.695	101890.191	178.495864	51.1654885	0	28.6	729.248	0	0	3
108	348	0	1.20994702	101713.639	101770.557	101711.695	101884.273	172.578141	51.1654885	0	29.6	730.34	0	0	3
109	351	0	1.22115023	101712.637	101766.743	101711.695	101878.18	166.485115	51.1654885	0	30.7	729.469	0	0	3
110	354	0	1.23235345	101713.431	101763.082	101711.695	101872.216	160.520959	51.1654885	0	31.8	730.492	0	0	3
111	356	0	1.24355666	101712.578	101759.535	101711.695	101866.057	154.362036	51.1654885	0	33.1	729.711	0	0	3
112	359	0	1.25475987	101713.393	101756.142	101711.695	101860.058	148.363112	51.1654885	0	34.4	730.691	0	0	3
113	362	0	1.26596309	101712.559	101752.864	101711.695	101853.867	142.171296	51.1654885	0	35.9	729.919	0	0	3
114	365	0	1.2771663	101713.469	101749.744	101711.695	101847.841	136.145353	51.1654885	0	37.5	730.995	0	0	3
115	368	0	1.28836951	101712.278	101746.732	101711.695	101841.596	129.900984	51.1654885	0	39.3	729.763	0	0	3
116	371	0	1.29957273	101712.798	101743.87	101711.695	101835.695	123.999453	51.1654885	0	41.2	730.514	0	0	3
117	374	0	1.31077594	101714.245	101741.171	101711.695	101829.657	117.962018	51.1654885	0	43.3	731.989	0	0	3
118	377	0	1.32197915	101713.702	101738.594	101711.695	101823.782	112.087063	51.1654885	0	45.6	731.573	0	0	3
119	380	0	1.33318237	101714.047	101736.155	101711.695	101817.737	106.041441	51.1654885	0	48.2	731.949	0	0	3
120	383	0	1.34438558	101711.719	101733.799	101711.695	101812.495	100.799822	51.1654885	0	50.7	729.758	0	0	3
121	385	0	1.35558879	101712.974	101731.588	101711.695	101806.482	94.7867856	51.1654885	0	53.9	731.076	0	0	3
122	388	0	1.36679201	101713.753	101729.527	101711.695	101800.844	89.1489687	51.1654885	0	57.3	732.026	0	0	3
123	391	0	1.37799522	101712.765	101727.57	101711.695	101794.858	83.1631663	51.1654885	0	61.5	730.767	0	0	3
124	394	0	1.38919843	101713.587	101725.764	101711.695	101789.414	77.7184307	51.1654885	0	65.8	732.222	0	0	3
125	397	0	1.40040165	101712.367	101724.052	101711.695	101783.272	71.5770358	51.1654885	0	71.4	731.219	0	0	3
126	400	0	1.41160486	101712.79	101722.485	101711.695	101778.189	66.4941345	51.1654885	0	76.9	731.524	0	0	3
127	403	0	1.42280807	101714.401	101721.068	101711.695	101772.395	60.6999838	51.1654885	0	84.2	733.095	0	0	3
128	406	0	1.43401129	101712.079	101719.728	101711.695	101766.924	55.2285347	51.1654885	0	92.6	730.818	0	0	3
129	409	0	1.4452145	101712.861	101718.526	101711.695	101761.346	49.6507451	51.1654885	0	100	731.382	0	0	3
130	412	0	1.45641771	101713.862	101717.471	101711.695	101756.293	44.5975119	51.1654885	0	100	732.246	0	0	3
131	415	0	1.46762092	101712.596	101716.5	101711.695	101751.411	39.7161072	51.1654885	0	100	730.967	0	0	3
132	418	0	1.47882414	101713.688	101715.662	101711.695	101745.952	34.2571411	51.1654885	0	100	732.025	0	0	3
133	421	0	1.49002735	101712.534	101714.919	101711.695	101740.716	29.0211819	51.1654885	0	100	730.724	0	0	3
134	424	0	1.50123056	101713.653	101714.318	101711.695	101734.734	23.0391352	51.1654885	0	100	731.744	0	0	3
135	427	0	1.51243378	101712.538	101713.824	101711.695	101729.372	17.6770309	51.1654885	0	100	730.608	0	0	3
136	430	0	1.52363699	101713.374	101713.469	101711.695	101723.408	11.7128016	51.1654885	0	100	731.498	0	0	3
137	432	0	1.5348402	101713.884	101713.257	101711.695	101718.155	6.4596481	51.1654885	0	100	731.862	0	0	3
138	435	0	1.54604342	101713.307	101713.149	101711.695	101714.401	2.70598932	51.1654885	0	100	731.159	0	0	3
139	438	0	1.55724663	101714.682	101713.187	101711.695	101714.682	2.98709467	51.1654885	0	100	732.515	0	0	3
140	441	0	1.56844984	101712.292	101713.158	101711.695	101714.682	2.98709467	51.1654885	0	100	730.22	0	0	3
141	444	0	1.57965306	101712.807	101713.146	101711.695	101714.682	2.98709467	51.1654885	0	100	730.629	0	0	3
142	447	0	1.59085627	101714.148	101713.142	101711.695	101714.682	2.98709467	51.1654885	0	100	731.935	0	0	3
143	450	0	1.60205948	101712.632	101713.119	101711.695	101714.682	2.98709467	51.1654885	0	100	730.343	0	0	3
144	453	0	1.6132627	101713.913	101713.12	101711.695	101714.682	2.98709467	51.1654885	0	100	731.529	0	0	3
145	456	0	1.62446591	101712.636	101713.141	101711.719	101714.682	2.9637178	51.1654885	0	100	730.165	0	0	3
146	459	0	1.63566912	101713.514	101713.155	101711.719	101714.682	2.9637178	51.1654885	0	100	731.203	0	0	3
147	462	0	1.64687234	101713.839	101713.158	101711.719	101714.682	2.9637178	51.1654885	0	100	731.235	0	0	3
148	465	0	1.65807555	101713.394	101713.181	101711.719	101714.682	2.9637178	51.1654885	0	100	730.604	0	0	3
149	468	0	1.66927876	101712.309	101713.17	101711.719	101714.682	2.9637178	51.1654885	0	100	729.462	0	0	3
150	471	0	1.68048197	101713.937	101713.164	101711.719	101714.682	2.9637178	51.1654885	0	100	731.568	0	0	3
151	474	0	1.69168519	101712.843	101713.186	101711.719	101714.682	2.9637178	51.1654885	0	100	730.505	0	0	3
152	481	0	1.7028884	101713.704	101713.204	101711.719	101714.682	2.9637178	51.1654885	0	100	731.49	0	0	3
153	485	0	1.71409161	101712.642	101713.181	101711.719	101714.682	2.9637178	51.1654885	0	100	730.223	0	0	3
154	489	0	1.72529483	101713.657	101713.204	101711.719	101714.682	2.9637178	51.1654885	0	100	731.77	0	0	3
155	493	0	1.73649804	101712.61	101713.186	101711.719	101714.682	2.9637178	51.1654885	0	100	730.933	0	0	3
156	497	0	1.74770125	101713.654	101713.21	101711.719	101714.682	2.9637178	51.1654885	0	100	732.151	0	0	3
157	501	0	1.75890447	101712.33	101713.186	101711.719	101714.682	2.9637178	51.1654885	0	100	730.494	0	0	3
158	505	0	1.77010768	101712.766	101713.191	101711.719	101714.682	2.9637178	51.1654885	0	100	731.059	0	0	3
159	508	0	1.78131089	101714.255	101713.208	101711.719	101714.682	2.9637178	51.1654885	0	100	732.605	0	0	3
160	512	0	1.79251411	101713.648	101713.239	101711.719	101714.682	2.9637178	51.1654885	0	100	731.859	0	0	3
161	517	0	1.80371732	101714.036	101713.266	101711.719	101714.682	2.9637178	51.1654885	0	100	732.086	0	0	3
162	521	0	1.81492053	101711.652	101713.208	101711.652	101714.682	3.03082884	51.1654885	0	100	729.602	0	0	3
163	526	0	1.82612375	101712.998	101713.193	101711.652	101714.682	3.03082884	51.1654885	0	100	730.703	0	0	3
164	530	0	1.83732696	101713.778	101713.187	101711.652	101714.682	3.03082884	51.1654885	0	100	731.453	0	0	3
165	533	0	1.84853017	101712.781	101713.21	101711.652	101714.682	3.03082884	51.1654885	0	100	730.318	0	0	3
