Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
86	283	0	0.963476332	101180.324	101180.375	101180.324	101180.453	0.12921584	0	0	0	799.7	0	0	3
87	286	0	0.974679545	101180.32	101180.372	101180.32	101180.446	0.125500065	0	0	0	794.818	0	0	3
88	289	0	0.985882758	101180.317	101180.369	101180.317	101180.438	0.120374369	0	0	0	789.358	0	0	3
89	292	0	0.997085972	101180.314	101180.367	101180.314	101180.429	0.115413978	0	0	0	784.121	0	0	3
90	294	0	1.00828918	101180.31	101180.364	101180.31	101180.422	0.111776092	0.0291052545	0	0	778.139	0	0	3
91	297	0	1.0194924	101180.307	101180.361	101180.307	101180.418	0.111268943	0.0292114786	0	0	772.777	0	0	3
92	300	0	1.03069561	101180.304	101180.359	101180.304	101180.414	0.110109137	0.0292547516	0	0	766.812	0	0	3
93	303	0	1.04189882	101180.301	101180.356	101180.301	101180.41	0.10943539	0.0291839168	0	0	761.559	0	0	3
94	306	0	1.05310204	101180.298	101180.354	101180.298	101180.406	0.107628015	0.0291052545	0	0	755.656	0	0	3
95	309	0	1.06430525	101180.295	101180.351	101180.295	101180.4	0.104560848	0.0291052545	0	0	750.748	0	0	3
96	312	0	1.07550846	101180.292	101180.349	101180.292	101180.392	0.100377931	0.0291052545	0	0	745.017	0	0	3
97	315	0	1.08671168	101180.289	101180.347	101180.289	101180.386	0.0972356144	0.0291052545	0	0	740.101	0	0	3
98	318	0	1.09791489	101180.286	101180.345	101180.286	101180.381	0.0946146731	0.0291052545	0	0	734.369	0	0	3
99	321	0	1.1091181	101180.283	101180.342	101180.283	101180.378	0.094559536	0.0291052545	0	0	728.879	0	0	3
100	324	0	1.12032132	101180.28	101180.34	101180.28	101180.377	0.0973150238	0.0291052545	0	0	723.606	0	0	3
101	327	0	1.13152453	101180.276	101180.338	101180.276	101180.377	0.101372757	0.0291052545	0	0	717.472	0	0	3
102	330	0	1.14272774	101180.273	101180.336	101180.273	101180.377	0.104028566	0.0291052545	0	0	712.538	0	0	3
103	333	0	1.15393096	101180.27	101180.333	101180.27	101180.377	0.107681047	0.0291052545	0	0	706.651	0	0	3
104	336	0	1.16513417	101180.267	101180.331	101180.267	101180.377	0.110587871	0.0291052545	0	0	701.533	0	0	3
105	339	0	1.17633738	101180.263	101180.328	101180.263	101180.377	0.11358374	0.0291052545	0	0	695.842	0	0	3
106	342	0	1.1875406	101180.26	101180.326	101180.26	101180.376	0.115567396	0.0291052545	0	0	690.729	0	0	3
107	345	0	1.19874381	101180.256	101180.323	101180.256	101180.375	0.118390282	0.0291052545	0	0	684.832	0	0	3
108	348	0	1.20994702	101180.254	101180.32	101180.254	101180.373	0.119886502	0.0291052545	0	0	679.871	0	0	3
109	351	0	1.22115023	101180.249	101180.318	101180.249	101180.372	0.122352776	0.0291052545	0	0	674.024	0	0	3
110	354	0	1.23235345	101180.246	101180.315	101180.246	101180.371	0.124943045	0.0291052545	0	0	668.456	0	0	3
111	356	0	1.24355666	101180.242	101180.312	101180.242	101180.37	0.128449837	0.0291052545	0	0	662.306	0	0	3
112	359	0	1.25475987	101180.239	101180.309	101180.239	101180.369	0.13034103	0.0291052545	0	0	657.252	0	0	3
113	362	0	1.26596309	101180.235	101180.306	101180.235	101180.366	0.131789629	0.0291052545	0	0	651.816	0	0	3
114	365	0	1.2771663	101180.232	101180.303	101180.232	101180.365	0.132957411	0.0291052545	0	0	647.209	0	0	3
115	368	0	1.28836951	101180.228	101180.3	101180.228	101180.362	0.134226623	0.0291052545	0	0	641.802	0	0	3
116	371	0	1.29957273	101180.225	101180.297	101180.225	101180.361	0.13545162	0.0291052545	0	0	637.285	0	0	3
117	374	0	1.31077594	101180.222	101180.294	101180.222	101180.358	0.136811511	0.0291052545	0	0	631.893	0	0	3
118	377	0	1.32197915	101180.219	101180.291	101180.219	101180.356	0.134015052	0.0291052545	0	0	627.378	0	0	3
119	380	0	1.33318237	101180.215	101180.288	101180.215	101180.354	0.131247885	0.0291052545	0	0	622.003	0	0	3
120	383	0	1.34438558	101180.212	101180.285	101180.212	101180.353	0.128892475	0.0291052545	0	0	617.477	0	0	3
121	385	0	1.35558879	101180.208	101180.281	101180.208	101180.35	0.127017259	0.0291052545	0	0	612.063	0	0	3
122	388	0	1.36679201	101180.206	101180.278	101180.206	101180.348	0.12553667	0.0291052545	0	0	607.474	0	0	3
123	391	0	1.37799522	101180.202	101180.275	101180.202	101180.344	0.124403725	0.0291052545	0	0	602.065	0	0	3
124	394	0	1.38919843	101180.199	101180.272	101180.199	101180.342	0.123590113	0.0291052545	0	0	597.202	0	0	3
125	397	0	1.40040165	101180.196	101180.268	101180.196	101180.339	0.123018628	0.0291052545	0	0	592.202	0	0	3
126	400	0	1.41160486	101180.192	101180.265	101180.192	101180.337	0.122728679	0.0291052545	0	0	587.088	0	0	3
127	403	0	1.42280807	101180.189	101180.262	101180.189	101180.333	0.122693844	0.0291052545	0	0	582.233	0	0	3
128	406	0	1.43401129	101180.186	101180.259	101180.186	101180.33	0.122790153	0.0291052545	0	0	577.132	0	0	3
129	409	0	1.4452145	101180.182	101180.255	101180.182	101180.327	0.12292477	0.0291052545	0	0	572.1	0	0	3
130	412	0	1.45641771	101180.179	101180.252	101180.179	101180.324	0.123120413	0.0291052545	0	0	567.095	0	0	3
131	415	0	1.46762092	101180.176	101180.249	101180.176	101180.32	0.123461591	0.0291052545	0	0	562.091	0	0	3
132	418	0	1.47882414	101180.173	101180.245	101180.173	101180.317	0.123882231	0.0291052545	0	0	557.104	0	0	3
133	421	0	1.49002735	101180.169	101180.242	101180.169	101180.314	0.124429185	0.0291052545	0	0	551.368	0	0	3
134	424	0	1.50123056	101180.166	101180.239	101180.166	101180.31	0.125076078	0.0291052545	0	0	546.815	0	0	3
135	427	0	1.51243378	101180.162	101180.236	101180.162	101180.307	0.12581274	0.0291052545	0	0	541.335	0	0	3
136	430	0	1.52363699	101180.159	101180.232	101180.159	101180.304	0.126562913	0.0291052545	0	0	541.256	0	0	3
137	432	0	1.5348402	101180.155	101180.229	101180.155	101180.301	0.127360282	0.0291052545	0	0	540.4	0	0	3
138	435	0	1.54604342	101180.152	101180.226	101180.152	101180.298	0.128182479	0.0291052545	0	0	540.811	0	0	3
139	438	0	1.55724663	101180.148	101180.222	101180.148	101180.295	0.129056781	0.0291052545	0	0	540.676	0	0	3
140	441	0	1.56844984	101180.145	101180.219	101180.145	101180.292	0.130005114	0.0291052545	0	0	541.135	0	0	3
141	444	0	1.57965306	101180.141	101180.216	101180.141	101180.289	0.131063878	0.0291052545	0	0	540.681	0	0	3
142	447	0	1.59085627	101180.138	101180.212	101180.138	101180.286	0.132208638	0.0291052545	0	0	541.217	0	0	3
143	450	0	1.60205948	101180.134	101180.209	101180.134	101180.283	0.133415166	0.0291052545	0	0	540.893	0	0	3
144	453	0	1.6132627	101180.131	101180.206	101180.131	101180.28	0.134631892	0.0291052545	0	0	541.233	0	0	3
145	456	0	1.62446591	101180.127	101180.202	101180.127	101180.276	0.135820805	0.0291052545	0	0	541.096	0	0	3
146	459	0	1.63566912	101180.124	101180.199	101180.124	101180.273	0.136951939	0.0291052545	0	0	541.068	0	0	3
147	462	0	1.64687234	101180.12	101180.195	101180.12	101180.27	0.138013782	0.0291052545	0	0	540.777	0	0	3
148	465	0	1.65807555	101180.116	101180.192	101180.116	101180.267	0.138986083	0.0291052545	0	0	540.769	0	0	3
149	468	0	1.66927876	101180.113	101180.189	101180.113	101180.263	0.139862459	0.0291052545	0	0	541.171	0	0	3
150	471	0	1.68048197	101180.11	101180.185	101180.11	101180.26	0.140686472	0.0291052545	0	0	541.012	0	0	3
151	474	0	1.69168519	101180.106	101180.182	101180.106	101180.256	0.141459121	0.0291052545	0	0	541.303	0	0	3
152	481	0	1.7028884	101180.103	101180.178	101180.103	101180.254	0.142181759	0.0291052545	0	0	541.116	0	0	3
153	485	0	1.71409161	101180.099	101180.175	101180.099	101180.249	0.142853485	0.0291052545	0	0	541.382	0	0	3
154	489	0	1.72529483	101180.096	101180.171	101180.096	101180.246	0.143470874	0.0291052545	0	0	541.165	0	0	3
155	493	0	1.73649804	101180.093	101180.168	101180.093	101180.242	0.144004571	0.0291052545	0	0	541.367	0	0	3
156	497	0	1.74770125	101180.089	101180.165	101180.089	101180.239	0.144465235	0.0291052545	0	0	541.129	0	0	3
157	501	0	1.75890447	101180.086	101180.161	101180.086	101180.235	0.144876422	0.0291052545	0	0	541.186	0	0	3
158	505	0	1.77010768	101180.082	101180.158	101180.082	101180.232	0.145272923	0.0291052545	0	0	540.466	0	0	3
159	508	0	1.78131089	101180.078	101180.154	101180.078	101180.228	0.145646389	0.0291052545	0	0	540.75	0	0	3
160	512	0	1.79251411	101180.075	101180.151	101180.075	101180.225	0.146000619	0.0291052545	0	0	540.611	0	0	3
161	517	0	1.80371732	101180.072	101180.148	101180.072	101180.222	0.146319434	0.0291052545	0	0	540.974	0	0	3
162	521	0	1.81492053	101180.069	101180.144	101180.069	101180.219	0.146619789	0.0291052545	0	0	540.852	0	0	3
163	526	0	1.82612375	101180.065	101180.141	101180.065	101180.215	0.146899054	0.0291052545	0	0	541.161	0	0	3
164	530	0	1.83732696	101180.062	101180.137	101180.062	101180.212	0.147164892	0.0291052545	0	0	541.114	0	0	3
165	533	0	1.84853017	101180.058	101180.134	101180.058	101180.208	0.147390777	0.0291052545	0	0	541.201	0	0	3
