Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
144	453	0	1.6132627	100982.384	100982.447	100981.148	100984.541	3.3929867	74.4471112	0	100	731.529	0	0	3
145	456	0	1.62446591	100982.471	100982.401	100981.148	100984.453	3.30509541	74.4471112	0	100	730.165	0	0	3
146	459	0	1.63566912	100982.311	100982.353	100981.148	100984.363	3.21444778	74.4471112	0	100	731.203	0	0	3
147	462	0	1.64687234	100982.604	100982.314	100981.148	100984.363	3.21444778	74.4471112	0	100	731.235	0	0	3
148	465	0	1.65807555	100982.79	100982.279	100981.148	100984.151	3.00235184	74.4471112	0	100	730.604	0	0	3
149	468	0	1.66927876	100982.847	100982.25	100981.148	100984.048	2.89945776	74.4471112	0	100	729.462	0	0	3
150	471	0	1.68048197	100982.369	100982.213	100981.148	100983.854	2.70560329	74.4471112	0	100	731.568	0	0	3
151	474	0	1.69168519	100982.338	100982.179	100981.148	100983.651	2.5031406	74.4471112	0	100	730.505	0	0	3
152	481	0	1.7028884	100982.214	100982.147	100981.148	100983.299	2.15033568	74.4471112	0	100	731.49	0	0	3
153	485	0	1.71409161	100982.419	100982.128	100981.148	100983.168	2.01951715	74.4471112	0	100	730.223	0	0	3
154	489	0	1.72529483	100981.886	100982.099	100981.148	100982.94	1.79116786	74.4471112	0	100	731.77	0	0	3
155	493	0	1.73649804	100981.677	100982.071	100981.148	100982.867	1.71837595	74.4471112	0	100	730.933	0	0	3
156	497	0	1.74770125	100981.502	100982.041	100981.148	100982.847	1.69879041	74.4471112	0	100	732.151	0	0	3
157	501	0	1.75890447	100981.836	100982.022	100981.148	100982.847	1.69879041	74.4471112	0	100	730.494	0	0	3
158	505	0	1.77010768	100981.707	100982.001	100981.148	100982.847	1.69879041	74.4471112	0	100	731.059	0	0	3
159	508	0	1.78131089	100981.65	100981.983	100981.148	100982.847	1.69879041	74.4471112	0	100	732.605	0	0	3
160	512	0	1.79251411	100981.789	100981.967	100981.148	100982.847	1.69879041	74.4471112	0	100	731.859	0	0	3
161	517	0	1.80371732	100981.95	100981.959	100981.148	100982.847	1.69879041	74.4471112	0	100	732.086	0	0	3
162	521	0	1.81492053	100982.05	100981.955	100981.148	100982.847	1.69879041	74.4471112	0	100	729.602	0	0	3
163	526	0	1.82612375	100982.295	100981.958	100981.148	100982.847	1.69879041	74.4471112	0	100	730.703	0	0	3
164	530	0	1.83732696	100982.325	100981.963	100981.148	100982.847	1.69879041	74.4471112	0	100	731.453	0	0	3
165	533	0	1.84853017	100982.463	100981.974	100981.148	100982.847	1.69879041	74.4471112	0	100	730.318	0	0	3
